"year","month","day","team","opponent","location","teamscore","oppscore","canceled","postponed","OT","D1"
2021,2,18,"Albany (NY)","Binghamton","H",NA,NA,FALSE,FALSE,NA,2
2021,2,19,"Albany (NY)","Binghamton","H",NA,NA,FALSE,FALSE,NA,2
2021,2,27,"Albany (NY)","Hartford","V",NA,NA,FALSE,FALSE,NA,2
2021,2,28,"Albany (NY)","Hartford","V",NA,NA,FALSE,FALSE,NA,2
2020,11,25,"Alcorn","UAB","V",50,99,FALSE,FALSE,NA,2
2020,11,28,"Alcorn","Kent St.","V",NA,NA,TRUE,FALSE,NA,2
2020,12,1,"Alcorn","Dayton","V",NA,NA,TRUE,FALSE,NA,2
2020,12,1,"Alcorn","DePaul","V",NA,NA,TRUE,FALSE,NA,2
2020,12,3,"Alcorn","Purdue Fort Wayne","V",NA,NA,TRUE,FALSE,NA,2
2020,12,5,"Alcorn","SFA","V",NA,NA,FALSE,FALSE,NA,2
2020,12,10,"Alcorn","California Baptist","V",NA,NA,FALSE,FALSE,NA,2
2020,12,12,"Alcorn","Hawaii","V",NA,NA,FALSE,FALSE,NA,2
2020,12,22,"Alcorn","Liberty","V",NA,NA,FALSE,FALSE,NA,2
2020,12,29,"Alcorn","Santa Clara","V",NA,NA,FALSE,FALSE,NA,2
2021,1,2,"Alcorn","Texas Southern","H",NA,NA,FALSE,FALSE,NA,2
2021,1,4,"Alcorn","Prairie View","H",NA,NA,FALSE,FALSE,NA,2
2021,1,9,"Alcorn","Jackson St.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,11,"Alcorn","Grambling","V",NA,NA,FALSE,FALSE,NA,2
2021,1,16,"Alcorn","Mississippi Val.","H",NA,NA,FALSE,FALSE,NA,2
2021,1,18,"Alcorn","Ark.-Pine Bluff","H",NA,NA,FALSE,FALSE,NA,2
2021,1,23,"Alcorn","Alabama St.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,25,"Alcorn","Alabama A&M","V",NA,NA,FALSE,FALSE,NA,2
2021,1,30,"Alcorn","Southern U.","H",NA,NA,FALSE,FALSE,NA,2
2021,2,6,"Alcorn","Jackson St.","H",NA,NA,FALSE,FALSE,NA,2
2021,2,8,"Alcorn","Grambling","H",NA,NA,FALSE,FALSE,NA,2
2021,2,13,"Alcorn","Mississippi Val.","V",NA,NA,FALSE,FALSE,NA,2
2021,2,15,"Alcorn","Ark.-Pine Bluff","V",NA,NA,FALSE,FALSE,NA,2
2021,2,20,"Alcorn","Alabama St.","H",NA,NA,FALSE,FALSE,NA,2
2021,2,22,"Alcorn","Alabama A&M","H",NA,NA,FALSE,FALSE,NA,2
2021,2,27,"Alcorn","Southern U.","V",NA,NA,FALSE,FALSE,NA,2
2021,3,4,"Alcorn","Texas Southern","V",NA,NA,FALSE,FALSE,NA,2
2021,3,6,"Alcorn","Prairie View","V",NA,NA,FALSE,FALSE,NA,2
2021,1,2,"American","Loyola Maryland","V",NA,NA,FALSE,FALSE,NA,2
2021,1,3,"American","Loyola Maryland","H",NA,NA,FALSE,FALSE,NA,2
2021,1,16,"American","Navy","V",NA,NA,FALSE,FALSE,NA,2
2021,1,17,"American","Navy","H",NA,NA,FALSE,FALSE,NA,2
2021,1,23,"American","Loyola Maryland","H",NA,NA,FALSE,FALSE,NA,2
2021,1,24,"American","Loyola Maryland","V",NA,NA,FALSE,FALSE,NA,2
2021,1,30,"American","Lafayette","H",NA,NA,FALSE,FALSE,NA,2
2021,1,31,"American","Lafayette","V",NA,NA,FALSE,FALSE,NA,2
2021,2,6,"American","Navy","H",NA,NA,FALSE,FALSE,NA,2
2021,2,7,"American","Navy","V",NA,NA,FALSE,FALSE,NA,2
2021,2,20,"American","Loyola Maryland","H",NA,NA,FALSE,FALSE,NA,2
2021,2,21,"American","Loyola Maryland","V",NA,NA,FALSE,FALSE,NA,2
2020,11,25,"Appalachian St.","South Carolina St.","V",81,61,FALSE,FALSE,NA,2
2020,11,27,"Appalachian St.","Carver","H",105,23,FALSE,FALSE,NA,1
2020,11,30,"Appalachian St.","Bowling Green","H",76,78,FALSE,FALSE,NA,2
2020,12,1,"Appalachian St.","St. Andrews","H",NA,NA,TRUE,FALSE,NA,1
2020,12,3,"Appalachian St.","CarolinaU (Piedmont Int'l)","H",NA,NA,TRUE,FALSE,NA,1
2020,12,6,"Appalachian St.","N.C. Wesleyan","H",NA,NA,FALSE,FALSE,NA,1
2020,12,11,"Appalachian St.","Charlotte","V",NA,NA,FALSE,FALSE,NA,2
2020,12,15,"Appalachian St.","Tennessee","V",NA,NA,FALSE,FALSE,NA,2
2020,12,17,"Appalachian St.","Greensboro","H",NA,NA,FALSE,FALSE,NA,1
2020,12,22,"Appalachian St.","Auburn","V",NA,NA,FALSE,FALSE,NA,2
2021,1,1,"Appalachian St.","Troy","H",NA,NA,FALSE,FALSE,NA,2
2021,1,2,"Appalachian St.","Troy","H",NA,NA,FALSE,FALSE,NA,2
2021,1,8,"Appalachian St.","Ga. Southern","H",NA,NA,FALSE,FALSE,NA,2
2021,1,9,"Appalachian St.","Ga. Southern","H",NA,NA,FALSE,FALSE,NA,2
2021,1,15,"Appalachian St.","South Alabama","V",NA,NA,FALSE,FALSE,NA,2
2021,1,16,"Appalachian St.","South Alabama","V",NA,NA,FALSE,FALSE,NA,2
2021,1,22,"Appalachian St.","Georgia St.","H",NA,NA,FALSE,FALSE,NA,2
2021,1,23,"Appalachian St.","Georgia St.","H",NA,NA,FALSE,FALSE,NA,2
2021,1,29,"Appalachian St.","Troy","V",NA,NA,FALSE,FALSE,NA,2
2021,1,30,"Appalachian St.","Troy","V",NA,NA,FALSE,FALSE,NA,2
2021,2,5,"Appalachian St.","Georgia St.","V",NA,NA,FALSE,FALSE,NA,2
2021,2,6,"Appalachian St.","Georgia St.","V",NA,NA,FALSE,FALSE,NA,2
2021,2,11,"Appalachian St.","Coastal Carolina","H",NA,NA,FALSE,FALSE,NA,2
2021,2,13,"Appalachian St.","Coastal Carolina","V",NA,NA,FALSE,FALSE,NA,2
2021,2,19,"Appalachian St.","South Alabama","H",NA,NA,FALSE,FALSE,NA,2
2021,2,20,"Appalachian St.","South Alabama","H",NA,NA,FALSE,FALSE,NA,2
2021,2,26,"Appalachian St.","Ga. Southern","V",NA,NA,FALSE,FALSE,NA,2
2021,2,27,"Appalachian St.","Ga. Southern","V",NA,NA,FALSE,FALSE,NA,2
2020,11,27,"Arizona","Grambling","H",74,55,FALSE,FALSE,NA,2
2020,11,29,"Arizona","UTEP","H",NA,NA,TRUE,FALSE,NA,2
2020,12,2,"Arizona","Colorado","H",NA,NA,FALSE,TRUE,NA,2
2020,12,5,"Arizona","Eastern Wash.","H",NA,NA,FALSE,FALSE,NA,2
2020,12,7,"Arizona","Northern Ariz.","H",NA,NA,FALSE,FALSE,NA,2
2020,12,9,"Arizona","CSU Bakersfield","H",NA,NA,FALSE,FALSE,NA,2
2020,12,12,"Arizona","New Mexico St.","H",NA,NA,FALSE,FALSE,NA,2
2020,12,16,"Arizona","California Baptist","H",NA,NA,FALSE,FALSE,NA,2
2020,12,19,"Arizona","Stanford","V",NA,NA,FALSE,FALSE,NA,2
2020,12,22,"Arizona","Montana","H",NA,NA,FALSE,FALSE,NA,2
2020,12,31,"Arizona","Washington","V",NA,NA,FALSE,FALSE,NA,2
2021,1,2,"Arizona","Washington St.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,7,"Arizona","Southern California","H",NA,NA,FALSE,FALSE,NA,2
2021,1,9,"Arizona","UCLA","H",NA,NA,FALSE,FALSE,NA,2
2021,1,14,"Arizona","Oregon St.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,16,"Arizona","Oregon","V",NA,NA,FALSE,FALSE,NA,2
2021,1,21,"Arizona","Arizona St.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,28,"Arizona","Stanford","H",NA,NA,FALSE,FALSE,NA,2
2021,1,30,"Arizona","California","H",NA,NA,FALSE,FALSE,NA,2
2021,2,4,"Arizona","Utah","V",NA,NA,FALSE,FALSE,NA,2
2021,2,6,"Arizona","Colorado","V",NA,NA,FALSE,FALSE,NA,2
2021,2,11,"Arizona","Oregon St.","H",NA,NA,FALSE,FALSE,NA,2
2021,2,13,"Arizona","Oregon","H",NA,NA,FALSE,FALSE,NA,2
2021,2,18,"Arizona","UCLA","V",NA,NA,FALSE,FALSE,NA,2
2021,2,20,"Arizona","Southern California","V",NA,NA,FALSE,FALSE,NA,2
2021,2,25,"Arizona","Washington St.","H",NA,NA,FALSE,FALSE,NA,2
2021,2,27,"Arizona","Washington","H",NA,NA,FALSE,FALSE,NA,2
2021,3,7,"Arizona","Arizona St.","H",NA,NA,FALSE,FALSE,NA,2
2020,11,25,"Arizona St.","Rhode Island","N",94,88,FALSE,FALSE,NA,2
2020,11,26,"Arizona St.","Villanova","N",74,83,FALSE,FALSE,NA,2
2020,11,29,"Arizona St.","Houston Baptist","H",100,77,FALSE,FALSE,NA,2
2020,12,3,"Arizona St.","California","V",NA,NA,FALSE,FALSE,NA,2
2020,12,10,"Arizona St.","San Diego St.","H",NA,NA,FALSE,FALSE,NA,2
2020,12,13,"Arizona St.","Grand Canyon","V",NA,NA,FALSE,FALSE,NA,2
2020,12,16,"Arizona St.","UTEP","H",NA,NA,FALSE,FALSE,NA,2
2020,12,18,"Arizona St.","UIW","H",NA,NA,FALSE,FALSE,NA,2
2020,12,22,"Arizona St.","Utah","H",NA,NA,FALSE,FALSE,NA,2
2020,12,31,"Arizona St.","Washington St.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,2,"Arizona St.","Washington","V",NA,NA,FALSE,FALSE,NA,2
2021,1,21,"Arizona St.","Arizona","H",NA,NA,FALSE,FALSE,NA,2
2021,1,28,"Arizona St.","California","H",NA,NA,FALSE,FALSE,NA,2
2021,1,30,"Arizona St.","Stanford","H",NA,NA,FALSE,FALSE,NA,2
2021,2,6,"Arizona St.","Utah","V",NA,NA,FALSE,FALSE,NA,2
2021,2,25,"Arizona St.","Washington","H",NA,NA,FALSE,FALSE,NA,2
2021,2,27,"Arizona St.","Washington St.","H",NA,NA,FALSE,FALSE,NA,2
2021,3,7,"Arizona St.","Arizona","V",NA,NA,FALSE,FALSE,NA,2
2020,11,25,"Ark.-Pine Bluff","Marquette","V",57,99,FALSE,FALSE,NA,2
2020,11,27,"Ark.-Pine Bluff","Wisconsin","V",58,92,FALSE,FALSE,NA,2
2020,11,29,"Ark.-Pine Bluff","Iowa St.","V",63,80,FALSE,FALSE,NA,2
2020,12,2,"Ark.-Pine Bluff","Northwestern","V",NA,NA,FALSE,FALSE,NA,2
2020,12,5,"Ark.-Pine Bluff","Saint Louis","V",NA,NA,FALSE,FALSE,NA,2
2020,12,9,"Ark.-Pine Bluff","Arkansas St.","V",NA,NA,FALSE,FALSE,NA,2
2020,12,12,"Ark.-Pine Bluff","Tulane","V",NA,NA,FALSE,FALSE,NA,2
2020,12,15,"Ark.-Pine Bluff","North Texas","V",NA,NA,FALSE,FALSE,NA,2
2020,12,21,"Ark.-Pine Bluff","Baylor","V",NA,NA,FALSE,FALSE,NA,2
2021,1,2,"Ark.-Pine Bluff","Mississippi Val.","H",NA,NA,FALSE,FALSE,NA,2
2021,1,9,"Ark.-Pine Bluff","Alabama St.","H",NA,NA,FALSE,FALSE,NA,2
2021,1,11,"Ark.-Pine Bluff","Alabama A&M","H",NA,NA,FALSE,FALSE,NA,2
2021,1,16,"Ark.-Pine Bluff","Southern U.","V",NA,NA,FALSE,FALSE,NA,2
2021,1,18,"Ark.-Pine Bluff","Alcorn","V",NA,NA,FALSE,FALSE,NA,2
2021,1,23,"Ark.-Pine Bluff","Texas Southern","H",NA,NA,FALSE,FALSE,NA,2
